SCHOOLJAAR 2010-2011 IN HET VO (peildatum 1 oktober 2010);;;;;;;SCHOOLJAAR 2011-2012 IN HET HO (peildatum 1 oktober 2011);;;;;
BRIN NUMMER;VESTINGSNUMMER;GEMEENTENUMMER;GEMEENTENAAM;ONDERWIJSTYPE VO;DIPLOMA BEHAALD;PROFIEL;BRIN NUMMER;SOORT HO;CROHO ONDERDEEL;GEMEENTNUMMER DEELNEMER;GEMEENTENAAM DEELNEMER;AANTAL DOORSTROMERS
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;cul/maat;21PD;wo;gedrag en maatschappij;344;Utrecht;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;cul/maat;21PD;wo;gedrag en maatschappij;626;Voorschoten;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;cul/maat;21PK;wo;recht;1916;Leidschendam-Voorburg;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;cul/maat;21PK;wo;gedrag en maatschappij;362;Amstelveen;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;cul/maat;21PK;wo;gedrag en maatschappij;1916;Leidschendam-Voorburg;2
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;nat/tech & nat/gezond;21PB;wo;gezondheidszorg;1926;Pijnacker-Nootdorp;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;ec/maat & cul/maat;21PD;wo;gedrag en maatschappij;603;Rijswijk;1
00IP;0;394;Haarlemmermeer;vwo;geen diploma;nat/tech & nat/gezond;21PL;wo;gedrag en maatschappij;394;Haarlemmermeer;1
00IP;0;394;Haarlemmermeer;vwo;diploma;nat/tech;21PB;wo;techniek;394;Haarlemmermeer;1
00IP;0;394;Haarlemmermeer;vwo;diploma;nat/tech;21PB;wo;gezondheidszorg;394;Haarlemmermeer;2
00IP;0;394;Haarlemmermeer;vwo;diploma;nat/tech;21PB;wo;gedrag en maatschappij;394;Haarlemmermeer;1
00IP;0;394;Haarlemmermeer;vwo;diploma;nat/tech;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;3
00IP;0;394;Haarlemmermeer;vwo;diploma;nat/tech;21PK;wo;natuur;394;Haarlemmermeer;1
00IP;0;394;Haarlemmermeer;vwo;diploma;nat/tech;21PK;wo;economie;363;Amsterdam;1
00IP;0;394;Haarlemmermeer;vwo;diploma;nat/tech;21PL;wo;natuur;394;Haarlemmermeer;1
00IP;0;394;Haarlemmermeer;vwo;diploma;nat/tech;21PL;wo;gezondheidszorg;394;Haarlemmermeer;2
00IP;0;394;Haarlemmermeer;vwo;diploma;nat/gezond;21PB;wo;natuur;394;Haarlemmermeer;2
00IP;0;394;Haarlemmermeer;vwo;diploma;nat/gezond;21PE;wo;economie;599;Rotterdam;3
00IP;0;394;Haarlemmermeer;vwo;diploma;nat/gezond;21PK;wo;natuur;394;Haarlemmermeer;1
00IP;0;394;Haarlemmermeer;vwo;diploma;nat/gezond;21PK;wo;gedrag en maatschappij;394;Haarlemmermeer;1
00IP;0;394;Haarlemmermeer;vwo;diploma;nat/gezond;21PL;wo;natuur;394;Haarlemmermeer;1
00IP;0;394;Haarlemmermeer;vwo;diploma;nat/gezond;21PL;wo;gezondheidszorg;394;Haarlemmermeer;3
00IP;0;394;Haarlemmermeer;vwo;diploma;nat/gezond;21PL;wo;gedrag en maatschappij;394;Haarlemmermeer;1
00IP;0;394;Haarlemmermeer;vwo;diploma;ec/maat;21PB;wo;recht;394;Haarlemmermeer;1
00IP;0;394;Haarlemmermeer;vwo;diploma;ec/maat;21PB;wo;gedrag en maatschappij;394;Haarlemmermeer;1
00IP;0;394;Haarlemmermeer;vwo;diploma;ec/maat;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;2
00IP;0;394;Haarlemmermeer;vwo;diploma;ec/maat;21PL;wo;gedrag en maatschappij;394;Haarlemmermeer;1
00IP;0;394;Haarlemmermeer;vwo;diploma;cul/maat;21PB;wo;recht;394;Haarlemmermeer;1
00IP;0;394;Haarlemmermeer;vwo;diploma;nat/tech & nat/gezond;21PB;wo;gedrag en maatschappij;394;Haarlemmermeer;1
00IP;0;394;Haarlemmermeer;vwo;diploma;nat/tech & nat/gezond;21PK;wo;natuur;394;Haarlemmermeer;1
00IP;0;394;Haarlemmermeer;vwo;diploma;nat/tech & nat/gezond;21PL;wo;economie;394;Haarlemmermeer;1
00JR;0;606;Schiedam;vwo;diploma;nat/tech;21PF;wo;techniek;556;Maassluis;1
00JR;0;606;Schiedam;vwo;diploma;nat/tech;21PF;wo;techniek;606;Schiedam;1
00JR;0;606;Schiedam;vwo;diploma;nat/tech;21PF;wo;techniek;622;Vlaardingen;2
00JR;0;606;Schiedam;vwo;diploma;nat/gezond;21PB;wo;natuur;606;Schiedam;1
00JR;0;606;Schiedam;vwo;diploma;nat/gezond;21PB;wo;gedrag en maatschappij;622;Vlaardingen;1
00JR;0;606;Schiedam;vwo;diploma;nat/gezond;21PB;wo;taal en cultuur;606;Schiedam;1
00JR;0;606;Schiedam;vwo;diploma;nat/gezond;21PD;wo;natuur;622;Vlaardingen;1
00JR;0;606;Schiedam;vwo;diploma;nat/gezond;21PE;wo;gedrag en maatschappij;622;Vlaardingen;1
00JR;0;606;Schiedam;vwo;diploma;ec/maat;21PB;wo;onderwijs;606;Schiedam;1
00JR;0;606;Schiedam;vwo;diploma;ec/maat;21PB;wo;recht;606;Schiedam;2
00JR;0;606;Schiedam;vwo;diploma;ec/maat;21PB;wo;recht;622;Vlaardingen;1
00JR;0;606;Schiedam;vwo;diploma;ec/maat;21PB;wo;taal en cultuur;606;Schiedam;1
00JR;0;606;Schiedam;vwo;diploma;ec/maat;21PC;wo;taal en cultuur;14;Groningen;1
00JR;0;606;Schiedam;vwo;diploma;ec/maat;21PD;wo;recht;606;Schiedam;1
00JR;0;606;Schiedam;vwo;diploma;ec/maat;21PD;wo;gedrag en maatschappij;622;Vlaardingen;1
00JR;0;606;Schiedam;vwo;diploma;ec/maat;21PE;wo;economie;556;Maassluis;1
00JR;0;606;Schiedam;vwo;diploma;ec/maat;21PE;wo;economie;606;Schiedam;3
00JR;0;606;Schiedam;vwo;diploma;ec/maat;21PE;wo;economie;622;Vlaardingen;3
00JR;0;606;Schiedam;vwo;diploma;ec/maat;21PE;wo;economie;1842;Midden-Delfland;1
00JR;0;606;Schiedam;vwo;diploma;ec/maat;21PE;wo;recht;606;Schiedam;2
00JR;0;606;Schiedam;vwo;diploma;ec/maat;21PE;wo;gedrag en maatschappij;606;Schiedam;1
00JR;0;606;Schiedam;vwo;diploma;cul/maat;21PB;wo;recht;606;Schiedam;1
00JR;0;606;Schiedam;vwo;diploma;cul/maat;21PK;wo;gedrag en maatschappij;606;Schiedam;1
00JR;0;606;Schiedam;vwo;diploma;cul/maat;21PK;wo;taal en cultuur;622;Vlaardingen;1
00JR;0;606;Schiedam;vwo;diploma;cul/maat;21PN;wo;taal en cultuur;606;Schiedam;1
00JR;0;606;Schiedam;vwo;diploma;nat/tech & nat/gezond;21PB;wo;natuur;622;Vlaardingen;1
00JR;0;606;Schiedam;vwo;diploma;nat/tech & nat/gezond;21PB;wo;techniek;606;Schiedam;1
00JR;0;606;Schiedam;vwo;diploma;nat/tech & nat/gezond;21PB;wo;techniek;622;Vlaardingen;2
00JR;0;606;Schiedam;vwo;diploma;nat/tech & nat/gezond;21PB;wo;gedrag en maatschappij;622;Vlaardingen;1
00JR;0;606;Schiedam;vwo;diploma;nat/tech & nat/gezond;21PD;wo;natuur;622;Vlaardingen;1
00JR;0;606;Schiedam;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;622;Vlaardingen;1
00JR;0;606;Schiedam;vwo;diploma;nat/tech & nat/gezond;21PE;wo;gezondheidszorg;606;Schiedam;1
00JR;0;606;Schiedam;vwo;diploma;nat/tech & nat/gezond;21PE;wo;gezondheidszorg;622;Vlaardingen;1
00JR;0;606;Schiedam;vwo;diploma;nat/tech & nat/gezond;21PE;wo;economie;606;Schiedam;1
00JR;0;606;Schiedam;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;599;Rotterdam;1
00JR;0;606;Schiedam;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;606;Schiedam;2
00JR;0;606;Schiedam;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;622;Vlaardingen;4
00JR;0;606;Schiedam;vwo;diploma;nat/tech & nat/gezond;21PH;wo;techniek;153;Enschede;1
00JR;0;606;Schiedam;vwo;diploma;nat/tech & nat/gezond;21PN;wo;sectoroverstijgend;606;Schiedam;1
00JR;0;606;Schiedam;vwo;diploma;ec/maat & cul/maat;21PB;wo;gedrag en maatschappij;546;Leiden;1
00JR;0;606;Schiedam;vwo;diploma;ec/maat & cul/maat;21PE;wo;economie;606;Schiedam;2
00JR;0;606;Schiedam;vwo;diploma;ec/maat & cul/maat;21PE;wo;economie;622;Vlaardingen;1
00JR;0;606;Schiedam;vwo;diploma;ec/maat & cul/maat;21PE;wo;recht;606;Schiedam;1
00JR;0;606;Schiedam;vwo;diploma;ec/maat & cul/maat;21PE;wo;taal en cultuur;622;Vlaardingen;1
00JR;0;606;Schiedam;vwo;diploma;ec/maat & cul/maat;21PN;wo;taal en cultuur;606;Schiedam;1
00JT;0;307;Amersfoort;vwo;diploma;nat/tech;21PB;wo;gedrag en maatschappij;546;Leiden;1
00JT;0;307;Amersfoort;vwo;diploma;nat/tech;21PF;wo;techniek;307;Amersfoort;1
00JT;0;307;Amersfoort;vwo;diploma;nat/tech;21PF;wo;techniek;503;Delft;1
00JT;0;307;Amersfoort;vwo;diploma;nat/gezond;21PB;wo;onderwijs;546;Leiden;1
00JT;0;307;Amersfoort;vwo;diploma;nat/gezond;21PB;wo;gezondheidszorg;321;Houten;1
00JT;0;307;Amersfoort;vwo;diploma;nat/gezond;21PE;wo;economie;599;Rotterdam;3
00JT;0;307;Amersfoort;vwo;diploma;nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;228;Ede;1
00JT;0;307;Amersfoort;vwo;diploma;nat/gezond;21PL;wo;gedrag en maatschappij;313;Bunschoten;1
00JT;0;307;Amersfoort;vwo;diploma;ec/maat;21PB;wo;gedrag en maatschappij;579;Oegstgeest;2
00JT;0;307;Amersfoort;vwo;diploma;ec/maat;21PC;wo;economie;14;Groningen;1
00JT;0;307;Amersfoort;vwo;diploma;ec/maat;21PD;wo;onderwijs;344;Utrecht;1
00JT;0;307;Amersfoort;vwo;diploma;ec/maat;21PD;wo;gedrag en maatschappij;203;Barneveld;1
00JT;0;307;Amersfoort;vwo;diploma;ec/maat;21PD;wo;gedrag en maatschappij;313;Bunschoten;1
00JT;0;307;Amersfoort;vwo;diploma;ec/maat;21PD;wo;taal en cultuur;267;Nijkerk;1
00JT;0;307;Amersfoort;vwo;diploma;ec/maat;21PK;wo;economie;363;Amsterdam;1
00JT;0;307;Amersfoort;vwo;diploma;ec/maat;21PK;wo;gedrag en maatschappij;363;Amsterdam;1
00JT;0;307;Amersfoort;vwo;diploma;ec/maat;21PL;wo;economie;203;Barneveld;1
00JT;0;307;Amersfoort;vwo;diploma;ec/maat;21PL;wo;economie;307;Amersfoort;1
00JT;0;307;Amersfoort;vwo;diploma;ec/maat;21PL;wo;gedrag en maatschappij;307;Amersfoort;1
00JT;0;307;Amersfoort;vwo;diploma;cul/maat;21PB;wo;recht;546;Leiden;1
00JT;0;307;Amersfoort;vwo;diploma;cul/maat;21PB;wo;gedrag en maatschappij;546;Leiden;2
00JT;0;307;Amersfoort;vwo;diploma;cul/maat;21PB;wo;taal en cultuur;307;Amersfoort;1
00JT;0;307;Amersfoort;vwo;diploma;cul/maat;21PB;wo;taal en cultuur;546;Leiden;1
00JT;0;307;Amersfoort;vwo;diploma;cul/maat;21PD;wo;gedrag en maatschappij;267;Nijkerk;1
00JT;0;307;Amersfoort;vwo;diploma;cul/maat;21PE;wo;gedrag en maatschappij;599;Rotterdam;1
00JT;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PB;wo;techniek;402;Hilversum;1
00JT;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PB;wo;recht;307;Amersfoort;1
00JT;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PB;wo;taal en cultuur;546;Leiden;1
00JT;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PD;wo;natuur;50;Zeewolde;1
00JT;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PD;wo;natuur;267;Nijkerk;1
00JT;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;243;Harderwijk;1
00JT;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;267;Nijkerk;1
00JT;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PD;wo;taal en cultuur;313;Bunschoten;1
00JT;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PE;wo;gezondheidszorg;599;Rotterdam;1
00JT;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PE;wo;economie;307;Amersfoort;1
00JT;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;503;Delft;1
00JT;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;1926;Pijnacker-Nootdorp;1
00JT;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PH;wo;techniek;153;Enschede;2
00JT;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;2
00JT;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;308;Baarn;1
00JT;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PK;wo;natuur;267;Nijkerk;1
00JT;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PK;wo;gezondheidszorg;273;Putten;1
00JT;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PK;wo;gedrag en maatschappij;313;Bunschoten;1
00JT;0;307;Amersfoort;vwo;diploma;nat/tech & nat/gezond;21PL;wo;gezondheidszorg;313;Bunschoten;1
00JT;0;307;Amersfoort;vwo;diploma;ec/maat & cul/maat;21PB;wo;recht;579;Oegstgeest;1
00JT;0;307;Amersfoort;vwo;diploma;ec/maat & cul/maat;21PC;wo;economie;14;Groningen;1
00JT;0;307;Amersfoort;vwo;diploma;ec/maat & cul/maat;21PC;wo;recht;307;Amersfoort;1
00JT;0;307;Amersfoort;vwo;diploma;ec/maat & cul/maat;21PE;wo;economie;599;Rotterdam;1
00JT;0;307;Amersfoort;vwo;diploma;ec/maat & cul/maat;21PK;wo;taal en cultuur;307;Amersfoort;1
00JT;0;307;Amersfoort;vwo;diploma;ec/maat & cul/maat;21PK;wo;taal en cultuur;313;Bunschoten;1
00JT;0;307;Amersfoort;vwo;diploma;ec/maat & cul/maat;21PL;wo;gedrag en maatschappij;402;Hilversum;1
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech;21PE;wo;economie;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech;21PF;wo;techniek;503;Delft;2
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech;21PF;wo;techniek;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech;21PG;wo;techniek;772;Eindhoven;2
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech;21PG;wo;techniek;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech;21PN;wo;economie;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;nat/gezond;21PB;wo;natuur;546;Leiden;1
00KV;0;777;Etten-Leur;vwo;diploma;nat/gezond;21PE;wo;economie;599;Rotterdam;2
00KV;0;777;Etten-Leur;vwo;diploma;nat/gezond;21PM;wo;gedrag en maatschappij;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;nat/gezond;21PM;wo;taal en cultuur;1655;Halderberge;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat;21PB;wo;gedrag en maatschappij;599;Rotterdam;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat;21PD;wo;sectoroverstijgend;344;Utrecht;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat;21PD;wo;economie;840;Rucphen;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat;21PD;wo;recht;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat;21PE;wo;gedrag en maatschappij;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat;21PE;wo;gedrag en maatschappij;1655;Halderberge;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat;21PK;wo;gedrag en maatschappij;363;Amsterdam;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat;21PM;wo;economie;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat;21PM;wo;recht;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat;21PM;wo;gedrag en maatschappij;268;Nijmegen;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat;21PM;wo;gedrag en maatschappij;777;Etten-Leur;2
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat;21PM;wo;taal en cultuur;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat;21PN;wo;economie;777;Etten-Leur;2
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat;21PN;wo;recht;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat;21PN;wo;recht;879;Zundert;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat;21PN;wo;gedrag en maatschappij;777;Etten-Leur;2
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat;21PN;wo;gedrag en maatschappij;840;Rucphen;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat;21PN;wo;taal en cultuur;855;Tilburg;1
00KV;0;777;Etten-Leur;vwo;diploma;cul/maat;21PB;wo;gedrag en maatschappij;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;cul/maat;21PE;wo;gedrag en maatschappij;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;cul/maat;21PM;wo;gedrag en maatschappij;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;cul/maat;21PN;wo;recht;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;cul/maat;21PN;wo;recht;879;Zundert;1
00KV;0;777;Etten-Leur;vwo;diploma;cul/maat;21PN;wo;gedrag en maatschappij;777;Etten-Leur;2
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech & nat/gezond;21PB;wo;natuur;546;Leiden;1
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech & nat/gezond;21PB;wo;gezondheidszorg;1655;Halderberge;1
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech & nat/gezond;21PE;wo;gezondheidszorg;1655;Halderberge;1
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech & nat/gezond;21PE;wo;economie;599;Rotterdam;2
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech & nat/gezond;21PE;wo;economie;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;503;Delft;2
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;777;Etten-Leur;4
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;840;Rucphen;1
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;879;Zundert;1
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech & nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;2
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech & nat/gezond;21PJ;wo;gezondheidszorg;935;Maastricht;7
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech & nat/gezond;21PK;wo;gezondheidszorg;384;Diemen;1
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech & nat/gezond;21PL;wo;gezondheidszorg;362;Amstelveen;1
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech & nat/gezond;21PM;wo;natuur;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech & nat/gezond;21PM;wo;natuur;1655;Halderberge;1
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gezondheidszorg;268;Nijmegen;2
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gezondheidszorg;777;Etten-Leur;2
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gezondheidszorg;1655;Halderberge;1
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gezondheidszorg;1705;Lingewaard;1
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech & nat/gezond;21PN;wo;economie;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;nat/tech & nat/gezond;21PN;wo;gedrag en maatschappij;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat & cul/maat;21PB;wo;gedrag en maatschappij;840;Rucphen;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat & cul/maat;21PB;wo;taal en cultuur;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat & cul/maat;21PC;wo;economie;14;Groningen;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat & cul/maat;21PD;wo;taal en cultuur;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat & cul/maat;21PE;wo;economie;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat & cul/maat;21PJ;wo;gezondheidszorg;935;Maastricht;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat & cul/maat;21PM;wo;economie;268;Nijmegen;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat & cul/maat;21PM;wo;economie;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat & cul/maat;21PN;wo;economie;840;Rucphen;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat & cul/maat;21PN;wo;gedrag en maatschappij;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat & cul/maat;21PN;wo;taal en cultuur;777;Etten-Leur;1
00KV;0;777;Etten-Leur;vwo;diploma;ec/maat & cul/maat;21UI;wo;gedrag en maatschappij;840;Rucphen;1
00LJ;0;197;Aalten;vwo;diploma;nat/tech;21PG;wo;techniek;772;Eindhoven;2
00LJ;0;197;Aalten;vwo;diploma;nat/tech;21PH;wo;techniek;153;Enschede;2
00LJ;0;197;Aalten;vwo;diploma;nat/tech;21PH;wo;techniek;197;Aalten;2
00LJ;0;197;Aalten;vwo;diploma;nat/tech;21PK;wo;taal en cultuur;363;Amsterdam;1
00LJ;0;197;Aalten;vwo;diploma;nat/tech;21PM;wo;natuur;268;Nijmegen;1
00LJ;0;197;Aalten;vwo;diploma;nat/tech;21PM;wo;economie;268;Nijmegen;1
00LJ;0;197;Aalten;vwo;diploma;nat/gezond;21PC;wo;gezondheidszorg;14;Groningen;1
00LJ;0;197;Aalten;vwo;diploma;nat/gezond;21PD;wo;sectoroverstijgend;344;Utrecht;1
00LJ;0;197;Aalten;vwo;diploma;nat/gezond;21PH;wo;gezondheidszorg;153;Enschede;1
00LJ;0;197;Aalten;vwo;diploma;nat/gezond;21PM;wo;natuur;197;Aalten;1
00LJ;0;197;Aalten;vwo;diploma;nat/gezond;21PM;wo;natuur;268;Nijmegen;1
00LJ;0;197;Aalten;vwo;diploma;nat/gezond;21PM;wo;economie;268;Nijmegen;2
00LJ;0;197;Aalten;vwo;diploma;nat/gezond;21PM;wo;recht;268;Nijmegen;1
00LJ;0;197;Aalten;vwo;diploma;ec/maat;21PD;wo;taal en cultuur;344;Utrecht;1
00LJ;0;197;Aalten;vwo;diploma;ec/maat;21PH;wo;gezondheidszorg;153;Enschede;1
00LJ;0;197;Aalten;vwo;diploma;ec/maat;21PM;wo;economie;197;Aalten;1
00LJ;0;197;Aalten;vwo;diploma;ec/maat;21PM;wo;economie;268;Nijmegen;1
00LJ;0;197;Aalten;vwo;diploma;ec/maat;21PM;wo;gedrag en maatschappij;197;Aalten;1
00LJ;0;197;Aalten;vwo;diploma;ec/maat;21PM;wo;gedrag en maatschappij;268;Nijmegen;1
00LJ;0;197;Aalten;vwo;diploma;ec/maat;21PN;wo;economie;855;Tilburg;2
00LJ;0;197;Aalten;vwo;diploma;cul/maat;21PB;wo;gedrag en maatschappij;537;Katwijk;1
00LJ;0;197;Aalten;vwo;diploma;cul/maat;21PM;wo;onderwijs;197;Aalten;1
00LJ;0;197;Aalten;vwo;diploma;cul/maat;21PM;wo;taal en cultuur;294;Winterswijk;1
00LJ;0;197;Aalten;vwo;diploma;nat/tech & nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;1
00LJ;0;197;Aalten;vwo;diploma;nat/tech & nat/gezond;21PM;wo;onderwijs;268;Nijmegen;1
00LJ;0;197;Aalten;vwo;diploma;nat/tech & nat/gezond;21PM;wo;natuur;197;Aalten;1
00LJ;0;197;Aalten;vwo;diploma;nat/tech & nat/gezond;21PM;wo;natuur;294;Winterswijk;1
00LY;0;715;Terneuzen;vwo;diploma;nat/tech;21PD;wo;sectoroverstijgend;344;Utrecht;1
00LY;0;715;Terneuzen;vwo;diploma;nat/tech;21PF;wo;techniek;503;Delft;3
00LY;0;715;Terneuzen;vwo;diploma;nat/tech;21PG;wo;techniek;772;Eindhoven;2
00LY;0;715;Terneuzen;vwo;diploma;nat/tech;21PL;wo;gezondheidszorg;362;Amstelveen;1
00LY;0;715;Terneuzen;vwo;diploma;nat/tech;21PL;wo;gezondheidszorg;715;Terneuzen;1
00LY;0;715;Terneuzen;vwo;diploma;nat/tech;21PM;wo;gezondheidszorg;268;Nijmegen;1
00LY;0;715;Terneuzen;vwo;diploma;nat/tech;21PM;wo;recht;1734;Overbetuwe;1
00LY;0;715;Terneuzen;vwo;diploma;nat/tech;21PN;wo;recht;855;Tilburg;1
00LY;0;715;Terneuzen;vwo;diploma;nat/tech;21PN;wo;gedrag en maatschappij;855;Tilburg;1
00LY;0;715;Terneuzen;vwo;diploma;nat/gezond;21PB;wo;gedrag en maatschappij;546;Leiden;1
00LY;0;715;Terneuzen;vwo;diploma;nat/gezond;21PC;wo;gezondheidszorg;14;Groningen;1
00LY;0;715;Terneuzen;vwo;diploma;nat/gezond;21PD;wo;sectoroverstijgend;687;Middelburg;1
00LY;0;715;Terneuzen;vwo;diploma;nat/gezond;21PF;wo;techniek;503;Delft;1
00LY;0;715;Terneuzen;vwo;diploma;nat/gezond;21PG;wo;techniek;772;Eindhoven;1
00LY;0;715;Terneuzen;vwo;diploma;nat/gezond;21PL;wo;economie;363;Amsterdam;1
00LY;0;715;Terneuzen;vwo;diploma;nat/gezond;21PM;wo;gezondheidszorg;268;Nijmegen;1
00LY;0;715;Terneuzen;vwo;diploma;nat/gezond;21PM;wo;gedrag en maatschappij;268;Nijmegen;1
00LY;0;715;Terneuzen;vwo;diploma;nat/gezond;21PN;wo;economie;855;Tilburg;1
00LY;0;715;Terneuzen;vwo;diploma;ec/maat;21PL;wo;gedrag en maatschappij;363;Amsterdam;1
00LY;0;715;Terneuzen;vwo;diploma;ec/maat;21PM;wo;economie;268;Nijmegen;1
